table_name,table_source,criterion,group,spell_name,spell_source
Spells [Subclass: Nature],GWF,Subclass,Nature,Pounce,GWF
Spells [Subclass: Nature],GWF,Subclass,Nature,Predatory Bond,GWF
Spells [Subclass: Nature],GWF,Subclass,Nature,Ride the Lightning (Guild Wars),GWF
Spells [Subclass: Nature],GWF,Subclass,Nature,Run as One,GWF
Spells [Subclass: Nature],GWF,Subclass,Nature,Shock Arrow,GWF
Spells [Subclass: Nature],GWF,Subclass,Nature,Shockwave,GWF
Spells [Subclass: Nature],GWF,Subclass,Nature,Sliver Armor,GWF
Spells [Subclass: Nature],GWF,Subclass,Nature,Snare (Guild Wars),GWF
Spells [Subclass: Nature],GWF,Subclass,Nature,Teinai's Wind,GWF
Spells [Subclass: Nature],GWF,Subclass,Nature,Tiger's Fury/Bestial Fury,GWF
Spells [Subclass: Nature],GWF,Subclass,Nature,Tranquility,GWF
Spells [Subclass: Nature],GWF,Subclass,Nature,Unsteady Ground,GWF
Spells [Subclass: Nature],GWF,Subclass,Nature,Viper's Nest,GWF
Spells [Subclass: Nature],GWF,Subclass,Nature,Ward of Stability,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Ancestors' Rage,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Anguished Was Lingwah,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Armor of Unfeeling,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Attuned Was Songkai,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Binding Chains,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Blinding Powder,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Blood Bond,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Blood Drinker,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Bloodsong,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Boon of Creation,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Brutal Weapon,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Caltrops,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Channeled Strike,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Clamor of Souls,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Consume Soul,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Cruel Was Daoshen,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Cultist's Fervor,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Dark Escape,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Death's Charge,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Desecrate Enchantments/Defile Enchantments,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Destruction,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Disenchantment,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Displacement,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Dissonance,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Doom,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Dulled Weapon,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Earthbind (Guild Wars),GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Enfeebling Touch,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Essence Strike,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Explosive Growth,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Feast of Souls,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Gaze from Beyond,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Gaze of Contempt,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Ghostly Haste,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Grasping Was Kuurong,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Guided Weapon,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Heart of Shadow,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Icy Veins,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Jaundiced Gaze,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Lamentation,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Mighty Was Vorizunun,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Mirrored Stance,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Nightmare Weapon,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Oppressive Gaze,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Order of Apostasy,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Pain,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Painful Bond,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Reckless Haste,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Return,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Ritual Lord,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Rupture Soul,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Scorpion Wire,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Shadow Form,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Shadow of Haste,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Shadow Refuge,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Shadow Shroud,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Shadow Strike/Lifebane Strike,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Shadowsong,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Shadowy Burden,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Shelter,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Shroud of Distress,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Signet of Corruption,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Signet of Creation,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Signet of Spirits,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Soothing,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Soul Bind,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Soul Twisting,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Spinal Shivers/Shivers of Dread,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Spirit Boon Strike,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Spirit Burn,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Spirit Channeling,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Spirit Rift,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Spirit Siphon,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Spirit to Flesh,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Splinter Weapon,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Spoil Victor,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Union,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Unseen Fury,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Vampiric Spirit,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Vampiric Swarm,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Vampiric Touch/Vampiric Bite,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Viper's Defense,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Vital Weapon,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Wail of Doom,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Wailing Weapon,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Wanderlust,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Way of Perfection,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Way of the Fox,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Way of the Lotus,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Weaken Knees,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Weapon of Quickening,GWF
Spells [Subclass: Necromancy],GWF,Subclass,Necromancy,Well of Weariness,GWF
Spells [Subclass: Noble Genies],GWF,Subclass,Noble Genies,Arc Lightning,GWF
Spells [Subclass: Noble Genies],GWF,Subclass,Noble Genies,Ash Blast,GWF
Spells [Subclass: Noble Genies],GWF,Subclass,Noble Genies,Bed of Coals,GWF
Spells [Subclass: Noble Genies],GWF,Subclass,Noble Genies,Breath of Fire,GWF
Spells [Subclass: Noble Genies],GWF,Subclass,Noble Genies,Burning Speed,GWF
Spells [Subclass: Noble Genies],GWF,Subclass,Noble Genies,Churning Earth,GWF
Spells [Subclass: Noble Genies],GWF,Subclass,Noble Genies,Double Dragon,GWF
Spells [Subclass: Noble Genies],GWF,Subclass,Noble Genies,Earthquake/Dragon's Stomp,GWF
Spells [Subclass: Noble Genies],GWF,Subclass,Noble Genies,Gust,GWF
Spells [Subclass: Noble Genies],GWF,Subclass,Noble Genies,Icy Prism,GWF
Spells [Subclass: Noble Genies],GWF,Subclass,Noble Genies,Lava Arrows,GWF
Spells [Subclass: Noble Genies],GWF,Subclass,Noble Genies,Lightning Hammer,GWF
Spells [Subclass: Noble Genies],GWF,Subclass,Noble Genies,Mirror of Ice,GWF
Spells [Subclass: Noble Genies],GWF,Subclass,Noble Genies,Ride the Lightning (Guild Wars),GWF
Spells [Subclass: Noble Genies],GWF,Subclass,Noble Genies,Shatterstone,GWF
Spells [Subclass: Noble Genies],GWF,Subclass,Noble Genies,Shock Arrow,GWF
Spells [Subclass: Noble Genies],GWF,Subclass,Noble Genies,Shockwave,GWF
Spells [Subclass: Noble Genies],GWF,Subclass,Noble Genies,Sliver Armor,GWF
Spells [Subclass: Noble Genies],GWF,Subclass,Noble Genies,Smoldering Embers,GWF
Spells [Subclass: Noble Genies],GWF,Subclass,Noble Genies,Star Burst,GWF
Spells [Subclass: Noble Genies],GWF,Subclass,Noble Genies,Teinai's Crystals,GWF
Spells [Subclass: Noble Genies],GWF,Subclass,Noble Genies,Teinai's Heat,GWF
Spells [Subclass: Noble Genies],GWF,Subclass,Noble Genies,Teinai's Prison,GWF
Spells [Subclass: Noble Genies],GWF,Subclass,Noble Genies,Teinai's Wind,GWF
Spells [Subclass: Noble Genies],GWF,Subclass,Noble Genies,Unsteady Ground,GWF
Spells [Subclass: Noble Genies],GWF,Subclass,Noble Genies,Vapor Blade,GWF
Spells [Subclass: Noble Genies],GWF,Subclass,Noble Genies,Ward of Stability,GWF
Spells [Subclass: Oathbreaker],GWF,Subclass,Oathbreaker,Animate Flesh Golem,GWF
Spells [Subclass: Oathbreaker],GWF,Subclass,Oathbreaker,Animate Vampiric Horror,GWF
Spells [Subclass: Oathbreaker],GWF,Subclass,Oathbreaker,Assassin's Promise,GWF
Spells [Subclass: Oathbreaker],GWF,Subclass,Oathbreaker,Bed of Coals,GWF
Spells [Subclass: Oathbreaker],GWF,Subclass,Oathbreaker,Bitter Chill,GWF
Spells [Subclass: Oathbreaker],GWF,Subclass,Oathbreaker,Blinding Powder,GWF
Spells [Subclass: Oathbreaker],GWF,Subclass,Oathbreaker,Breath of Fire,GWF
Spells [Subclass: Oathbreaker],GWF,Subclass,Oathbreaker,Burning Speed,GWF
Spells [Subclass: Oathbreaker],GWF,Subclass,Oathbreaker,Caltrops,GWF
Spells [Subclass: Oathbreaker],GWF,Subclass,Oathbreaker,Complicate,GWF
Spells [Subclass: Oathbreaker],GWF,Subclass,Oathbreaker,Crippling Dagger,GWF
Spells [Subclass: Oathbreaker],GWF,Subclass,Oathbreaker,Dancing Daggers,GWF
Spells [Subclass: Oathbreaker],GWF,Subclass,Oathbreaker,Dark Escape,GWF
Spells [Subclass: Oathbreaker],GWF,Subclass,Oathbreaker,Dark Prison,GWF
Spells [Subclass: Oathbreaker],GWF,Subclass,Oathbreaker,Death's Charge,GWF
Spells [Subclass: Oathbreaker],GWF,Subclass,Oathbreaker,Desecrate Enchantments/Defile Enchantments,GWF
Spells [Subclass: Oathbreaker],GWF,Subclass,Oathbreaker,Discord,GWF
Spells [Subclass: Oathbreaker],GWF,Subclass,Oathbreaker,Double Dragon,GWF
Spells [Subclass: Oathbreaker],GWF,Subclass,Oathbreaker,Enduring Toxin,GWF
Spells [Subclass: Oathbreaker],GWF,Subclass,Oathbreaker,Enfeebling Touch,GWF
Spells [Subclass: Oathbreaker],GWF,Subclass,Oathbreaker,Entangling Asp,GWF
Spells [Subclass: Oathbreaker],GWF,Subclass,Oathbreaker,Expose Defenses,GWF
Spells [Subclass: Oathbreaker],GWF,Subclass,Oathbreaker,Expunge Enchantments,GWF
Spells [Subclass: Oathbreaker],GWF,Subclass,Oathbreaker,Fetid Ground,GWF
Spells [Subclass: Oathbreaker],GWF,Subclass,Oathbreaker,Heart of Shadow,GWF
Spells [Subclass: Oathbreaker],GWF,Subclass,Oathbreaker,Impale,GWF
Spells [Subclass: Oathbreaker],GWF,Subclass,Oathbreaker,Iron Palm,GWF
Spells [Subclass: Oathbreaker],GWF,Subclass,Oathbreaker,Lava Arrows,GWF
Spells [Subclass: Oathbreaker],GWF,Subclass,Oathbreaker,Mantis Touch,GWF
Spells [Subclass: Oathbreaker],GWF,Subclass,Oathbreaker,Mark of Death,GWF
Spells [Subclass: Oathbreaker],GWF,Subclass,Oathbreaker,Mirrored Stance,GWF
Spells [Subclass: Oathbreaker],GWF,Subclass,Oathbreaker,Order of Apostasy,GWF
Spells [Subclass: Oathbreaker],GWF,Subclass,Oathbreaker,Overload,GWF
Spells [Subclass: Oathbreaker],GWF,Subclass,Oathbreaker,Psychic Distraction,GWF
Spells [Subclass: Oathbreaker],GWF,Subclass,Oathbreaker,Reckless Haste,GWF
Spells [Subclass: Oathbreaker],GWF,Subclass,Oathbreaker,Return,GWF
Spells [Subclass: Oathbreaker],GWF,Subclass,Oathbreaker,Rising Bile,GWF
Spells [Subclass: Oathbreaker],GWF,Subclass,Oathbreaker,Scorpion Wire,GWF
Spells [Subclass: Oathbreaker],GWF,Subclass,Oathbreaker,Shadow Form,GWF
Spells [Subclass: Oathbreaker],GWF,Subclass,Oathbreaker,Shadow of Haste,GWF
Spells [Subclass: Oathbreaker],GWF,Subclass,Oathbreaker,Shadow Refuge,GWF
Spells [Subclass: Oathbreaker],GWF,Subclass,Oathbreaker,Shadow Shroud,GWF
Spells [Subclass: Oathbreaker],GWF,Subclass,Oathbreaker,Shadowy Burden,GWF
Spells [Subclass: Oathbreaker],GWF,Subclass,Oathbreaker,Shameful Fear,GWF
Spells [Subclass: Oathbreaker],GWF,Subclass,Oathbreaker,Shroud of Distress,GWF
Spells [Subclass: Oathbreaker],GWF,Subclass,Oathbreaker,Shroud of Silence,GWF
Spells [Subclass: Oathbreaker],GWF,Subclass,Oathbreaker,Signet of Disruption,GWF
Spells [Subclass: Oathbreaker],GWF,Subclass,Oathbreaker,Signet of Shadows,GWF
Spells [Subclass: Oathbreaker],GWF,Subclass,Oathbreaker,Siphon Speed,GWF
Spells [Subclass: Oathbreaker],GWF,Subclass,Oathbreaker,Siphon Strength,GWF
Spells [Subclass: Oathbreaker],GWF,Subclass,Oathbreaker,Smoldering Embers,GWF
Spells [Subclass: Oathbreaker],GWF,Subclass,Oathbreaker,Soul Bind,GWF
Spells [Subclass: Oathbreaker],GWF,Subclass,Oathbreaker,Spinal Shivers/Shivers of Dread,GWF
Spells [Subclass: Oathbreaker],GWF,Subclass,Oathbreaker,Star Burst,GWF
Spells [Subclass: Oathbreaker],GWF,Subclass,Oathbreaker,Taste of Pain,GWF
Spells [Subclass: Oathbreaker],GWF,Subclass,Oathbreaker,Teinai's Heat,GWF
Spells [Subclass: Oathbreaker],GWF,Subclass,Oathbreaker,Touch of Agony/Wallow's Bite,GWF
Spells [Subclass: Oathbreaker],GWF,Subclass,Oathbreaker,Unnatural Signet,GWF
Spells [Subclass: Oathbreaker],GWF,Subclass,Oathbreaker,Unseen Fury,GWF
Spells [Subclass: Oathbreaker],GWF,Subclass,Oathbreaker,Vile Miasma,GWF
Spells [Subclass: Oathbreaker],GWF,Subclass,Oathbreaker,Viper's Defense,GWF
Spells [Subclass: Oathbreaker],GWF,Subclass,Oathbreaker,Way of Perfection,GWF
Spells [Subclass: Oathbreaker],GWF,Subclass,Oathbreaker,Way of the Empty Palm,GWF
Spells [Subclass: Oathbreaker],GWF,Subclass,Oathbreaker,Way of the Fox,GWF
Spells [Subclass: Oathbreaker],GWF,Subclass,Oathbreaker,Way of the Lotus,GWF
Spells [Subclass: Oathbreaker],GWF,Subclass,Oathbreaker,Weaken Knees,GWF
Spells [Subclass: Oathbreaker],GWF,Subclass,Oathbreaker,Well of Weariness,GWF
Spells [Subclass: Occultist],GWF,Subclass,Occultist,Ancestors' Rage,GWF
Spells [Subclass: Occultist],GWF,Subclass,Occultist,Anguished Was Lingwah,GWF
Spells [Subclass: Occultist],GWF,Subclass,Occultist,Armor of Unfeeling,GWF
Spells [Subclass: Occultist],GWF,Subclass,Occultist,Attuned Was Songkai,GWF
Spells [Subclass: Occultist],GWF,Subclass,Occultist,Binding Chains,GWF
Spells [Subclass: Occultist],GWF,Subclass,Occultist,Blinding Powder,GWF
Spells [Subclass: Occultist],GWF,Subclass,Occultist,Bloodsong,GWF
Spells [Subclass: Occultist],GWF,Subclass,Occultist,Boon of Creation,GWF
Spells [Subclass: Occultist],GWF,Subclass,Occultist,Brutal Weapon,GWF
Spells [Subclass: Occultist],GWF,Subclass,Occultist,Caltrops,GWF
Spells [Subclass: Occultist],GWF,Subclass,Occultist,Channeled Strike,GWF
Spells [Subclass: Occultist],GWF,Subclass,Occultist,Clamor of Souls,GWF
Spells [Subclass: Occultist],GWF,Subclass,Occultist,Consume Soul,GWF
Spells [Subclass: Occultist],GWF,Subclass,Occultist,Cruel Was Daoshen,GWF
Spells [Subclass: Occultist],GWF,Subclass,Occultist,Dark Escape,GWF
Spells [Subclass: Occultist],GWF,Subclass,Occultist,Death's Charge,GWF
Spells [Subclass: Occultist],GWF,Subclass,Occultist,Desecrate Enchantments/Defile Enchantments,GWF
Spells [Subclass: Occultist],GWF,Subclass,Occultist,Destruction,GWF
Spells [Subclass: Occultist],GWF,Subclass,Occultist,Disenchantment,GWF
Spells [Subclass: Occultist],GWF,Subclass,Occultist,Displacement,GWF
Spells [Subclass: Occultist],GWF,Subclass,Occultist,Dissonance,GWF
Spells [Subclass: Occultist],GWF,Subclass,Occultist,Doom,GWF
Spells [Subclass: Occultist],GWF,Subclass,Occultist,Dulled Weapon,GWF
Spells [Subclass: Occultist],GWF,Subclass,Occultist,Earthbind (Guild Wars),GWF
Spells [Subclass: Occultist],GWF,Subclass,Occultist,Enfeebling Touch,GWF
Spells [Subclass: Occultist],GWF,Subclass,Occultist,Essence Strike,GWF
Spells [Subclass: Occultist],GWF,Subclass,Occultist,Explosive Growth,GWF
Spells [Subclass: Occultist],GWF,Subclass,Occultist,Feast of Souls,GWF
Spells [Subclass: Occultist],GWF,Subclass,Occultist,Gaze from Beyond,GWF
Spells [Subclass: Occultist],GWF,Subclass,Occultist,Ghostly Haste,GWF
Spells [Subclass: Occultist],GWF,Subclass,Occultist,Grasping Was Kuurong,GWF
Spells [Subclass: Occultist],GWF,Subclass,Occultist,Guided Weapon,GWF
Spells [Subclass: Occultist],GWF,Subclass,Occultist,Heart of Shadow,GWF
Spells [Subclass: Occultist],GWF,Subclass,Occultist,Lamentation,GWF
Spells [Subclass: Occultist],GWF,Subclass,Occultist,Mighty Was Vorizunun,GWF
Spells [Subclass: Occultist],GWF,Subclass,Occultist,Mirrored Stance,GWF
Spells [Subclass: Occultist],GWF,Subclass,Occultist,Nightmare Weapon,GWF
Spells [Subclass: Occultist],GWF,Subclass,Occultist,Order of Apostasy,GWF
Spells [Subclass: Occultist],GWF,Subclass,Occultist,Pain,GWF
Spells [Subclass: Occultist],GWF,Subclass,Occultist,Painful Bond,GWF
Spells [Subclass: Occultist],GWF,Subclass,Occultist,Reckless Haste,GWF
Spells [Subclass: Occultist],GWF,Subclass,Occultist,Return,GWF
Spells [Subclass: Occultist],GWF,Subclass,Occultist,Ritual Lord,GWF
Spells [Subclass: Occultist],GWF,Subclass,Occultist,Rupture Soul,GWF
Spells [Subclass: Occultist],GWF,Subclass,Occultist,Scorpion Wire,GWF
Spells [Subclass: Occultist],GWF,Subclass,Occultist,Shadow Form,GWF
Spells [Subclass: Occultist],GWF,Subclass,Occultist,Shadow of Haste,GWF
Spells [Subclass: Occultist],GWF,Subclass,Occultist,Shadow Refuge,GWF
Spells [Subclass: Occultist],GWF,Subclass,Occultist,Shadow Shroud,GWF
Spells [Subclass: Occultist],GWF,Subclass,Occultist,Shadowsong,GWF
Spells [Subclass: Occultist],GWF,Subclass,Occultist,Shadowy Burden,GWF
Spells [Subclass: Occultist],GWF,Subclass,Occultist,Shelter,GWF
Spells [Subclass: Occultist],GWF,Subclass,Occultist,Shroud of Distress,GWF
Spells [Subclass: Occultist],GWF,Subclass,Occultist,Signet of Creation,GWF
Spells [Subclass: Occultist],GWF,Subclass,Occultist,Signet of Spirits,GWF
Spells [Subclass: Occultist],GWF,Subclass,Occultist,Soothing,GWF
Spells [Subclass: Occultist],GWF,Subclass,Occultist,Soul Bind,GWF
Spells [Subclass: Occultist],GWF,Subclass,Occultist,Soul Twisting,GWF
Spells [Subclass: Occultist],GWF,Subclass,Occultist,Spinal Shivers/Shivers of Dread,GWF
Spells [Subclass: Occultist],GWF,Subclass,Occultist,Spirit Boon Strike,GWF
Spells [Subclass: Occultist],GWF,Subclass,Occultist,Spirit Burn,GWF
Spells [Subclass: Occultist],GWF,Subclass,Occultist,Spirit Channeling,GWF
Spells [Subclass: Occultist],GWF,Subclass,Occultist,Spirit Rift,GWF
Spells [Subclass: Occultist],GWF,Subclass,Occultist,Spirit Siphon,GWF
Spells [Subclass: Occultist],GWF,Subclass,Occultist,Spirit to Flesh,GWF
Spells [Subclass: Occultist],GWF,Subclass,Occultist,Splinter Weapon,GWF
Spells [Subclass: Occultist],GWF,Subclass,Occultist,Union,GWF
Spells [Subclass: Occultist],GWF,Subclass,Occultist,Unseen Fury,GWF
Spells [Subclass: Occultist],GWF,Subclass,Occultist,Viper's Defense,GWF
Spells [Subclass: Occultist],GWF,Subclass,Occultist,Vital Weapon,GWF
Spells [Subclass: Occultist],GWF,Subclass,Occultist,Wailing Weapon,GWF
Spells [Subclass: Occultist],GWF,Subclass,Occultist,Wanderlust,GWF
Spells [Subclass: Occultist],GWF,Subclass,Occultist,Way of Perfection,GWF
Spells [Subclass: Occultist],GWF,Subclass,Occultist,Way of the Fox,GWF
Spells [Subclass: Occultist],GWF,Subclass,Occultist,Way of the Lotus,GWF
Spells [Subclass: Occultist],GWF,Subclass,Occultist,Weaken Knees,GWF
Spells [Subclass: Occultist],GWF,Subclass,Occultist,Weapon of Quickening,GWF
Spells [Subclass: Occultist],GWF,Subclass,Occultist,Well of Weariness,GWF
Spells [Subclass: Pathogenist],GWF,Subclass,Pathogenist,Blood Bond,GWF
Spells [Subclass: Pathogenist],GWF,Subclass,Pathogenist,Blood Drinker,GWF
Spells [Subclass: Pathogenist],GWF,Subclass,Pathogenist,Cultist's Fervor,GWF
Spells [Subclass: Pathogenist],GWF,Subclass,Pathogenist,Jaundiced Gaze,GWF
Spells [Subclass: Pathogenist],GWF,Subclass,Pathogenist,Oppressive Gaze,GWF
Spells [Subclass: Pathogenist],GWF,Subclass,Pathogenist,Shadow Strike/Lifebane Strike,GWF
Spells [Subclass: Pathogenist],GWF,Subclass,Pathogenist,Spoil Victor,GWF
Spells [Subclass: Pathogenist],GWF,Subclass,Pathogenist,Vampiric Spirit,GWF
Spells [Subclass: Pathogenist],GWF,Subclass,Pathogenist,Vampiric Swarm,GWF
Spells [Subclass: Pathogenist],GWF,Subclass,Pathogenist,Vampiric Touch/Vampiric Bite,GWF
Spells [Subclass: Ragetotem Spiritualist],GWF,Subclass,Ragetotem Spiritualist,"""You Will Die!""",GWF
Spells [Subclass: Ragetotem Spiritualist],GWF,Subclass,Ragetotem Spiritualist,Ash Blast,GWF
Spells [Subclass: Ragetotem Spiritualist],GWF,Subclass,Ragetotem Spiritualist,Auspicious Blow,GWF
Spells [Subclass: Ragetotem Spiritualist],GWF,Subclass,Ragetotem Spiritualist,Bed of Coals,GWF
Spells [Subclass: Ragetotem Spiritualist],GWF,Subclass,Ragetotem Spiritualist,Bestial Mauling,GWF
Spells [Subclass: Ragetotem Spiritualist],GWF,Subclass,Ragetotem Spiritualist,Bestial Pounce/Savage Pounce,GWF
Spells [Subclass: Ragetotem Spiritualist],GWF,Subclass,Ragetotem Spiritualist,Brambles,GWF
Spells [Subclass: Ragetotem Spiritualist],GWF,Subclass,Ragetotem Spiritualist,Breath of Fire,GWF
Spells [Subclass: Ragetotem Spiritualist],GWF,Subclass,Ragetotem Spiritualist,Burning Speed,GWF
Spells [Subclass: Ragetotem Spiritualist],GWF,Subclass,Ragetotem Spiritualist,Churning Earth,GWF
Spells [Subclass: Ragetotem Spiritualist],GWF,Subclass,Ragetotem Spiritualist,Conflagration,GWF
Spells [Subclass: Ragetotem Spiritualist],GWF,Subclass,Ragetotem Spiritualist,Double Dragon,GWF
Spells [Subclass: Ragetotem Spiritualist],GWF,Subclass,Ragetotem Spiritualist,Dragon Slash,GWF
Spells [Subclass: Ragetotem Spiritualist],GWF,Subclass,Ragetotem Spiritualist,Dwayna's Sorrow,GWF
Spells [Subclass: Ragetotem Spiritualist],GWF,Subclass,Ragetotem Spiritualist,Earthquake/Dragon's Stomp,GWF
Spells [Subclass: Ragetotem Spiritualist],GWF,Subclass,Ragetotem Spiritualist,Enraged Lunge,GWF
Spells [Subclass: Ragetotem Spiritualist],GWF,Subclass,Ragetotem Spiritualist,Enraged Smash,GWF
Spells [Subclass: Ragetotem Spiritualist],GWF,Subclass,Ragetotem Spiritualist,Equinox,GWF
Spells [Subclass: Ragetotem Spiritualist],GWF,Subclass,Ragetotem Spiritualist,Ethereal Light,GWF
Spells [Subclass: Ragetotem Spiritualist],GWF,Subclass,Ragetotem Spiritualist,Famine,GWF
Spells [Subclass: Ragetotem Spiritualist],GWF,Subclass,Ragetotem Spiritualist,Fierce Blow,GWF
Spells [Subclass: Ragetotem Spiritualist],GWF,Subclass,Ragetotem Spiritualist,Forceful Blow,GWF
Spells [Subclass: Ragetotem Spiritualist],GWF,Subclass,Ragetotem Spiritualist,Furious Axe,GWF
Spells [Subclass: Ragetotem Spiritualist],GWF,Subclass,Ragetotem Spiritualist,Galrath Slash/Silverwing Slash,GWF
Spells [Subclass: Ragetotem Spiritualist],GWF,Subclass,Ragetotem Spiritualist,Gift of Health,GWF
Spells [Subclass: Ragetotem Spiritualist],GWF,Subclass,Ragetotem Spiritualist,Griffon's Sweep/Leviathan's Sweep,GWF
Spells [Subclass: Ragetotem Spiritualist],GWF,Subclass,Ragetotem Spiritualist,Heal Area/Karei's Healing Circle,GWF
