table_name,table_source,criterion,group,spell_name,spell_source
Spells [Subclass: Inquisition],GWP,Subclass,Inquisition,Ineptitude,GWP
Spells [Subclass: Inquisition],GWP,Subclass,Inquisition,Migraine,GWP
Spells [Subclass: Inquisition],GWP,Subclass,Inquisition,Panic,GWP
Spells [Subclass: Inquisition],GWP,Subclass,Inquisition,Penetrating Blow/Penetrating Chop,GWP
Spells [Subclass: Inquisition],GWP,Subclass,Inquisition,Phantom Pain,GWP
Spells [Subclass: Inquisition],GWP,Subclass,Inquisition,Power Block,GWP
Spells [Subclass: Inquisition],GWP,Subclass,Inquisition,Power Leak,GWP
Spells [Subclass: Inquisition],GWP,Subclass,Inquisition,Shame,GWP
Spells [Subclass: Inquisition],GWP,Subclass,Inquisition,Shatter Delusions,GWP
Spells [Subclass: Inquisition],GWP,Subclass,Inquisition,Signet of Weariness,GWP
Spells [Subclass: Inquisition],GWP,Subclass,Inquisition,Sympathetic Visage/Ancestor's Visage,GWP
Spells [Subclass: Inquisition],GWP,Subclass,Inquisition,Wastrel's Worry,GWP
Spells [Subclass: Knowledge],GWP,Subclass,Knowledge,Blackout,GWP
Spells [Subclass: Knowledge],GWP,Subclass,Knowledge,Chaos Storm,GWP
Spells [Subclass: Knowledge],GWP,Subclass,Knowledge,Guilt,GWP
Spells [Subclass: Knowledge],GWP,Subclass,Knowledge,Panic,GWP
Spells [Subclass: Knowledge],GWP,Subclass,Knowledge,Power Block,GWP
Spells [Subclass: Knowledge],GWP,Subclass,Knowledge,Power Leak,GWP
Spells [Subclass: Knowledge],GWP,Subclass,Knowledge,Shame,GWP
Spells [Subclass: Knowledge],GWP,Subclass,Knowledge,Shatter Delusions,GWP
Spells [Subclass: Knowledge],GWP,Subclass,Knowledge,Signet of Weariness,GWP
Spells [Subclass: Knowledge],GWP,Subclass,Knowledge,Wastrel's Worry,GWP
Spells [Subclass: Land],GWP,Subclass,Land,Armor of Frost,GWP
Spells [Subclass: Land],GWP,Subclass,Land,Armor of Mist,GWP
Spells [Subclass: Land],GWP,Subclass,Land,Chain Lightning (Guild Wars),GWP
Spells [Subclass: Land],GWP,Subclass,Land,Frozen Burst,GWP
Spells [Subclass: Land],GWP,Subclass,Land,Glimmering Mark,GWP
Spells [Subclass: Land],GWP,Subclass,Land,Ice Prison,GWP
Spells [Subclass: Land],GWP,Subclass,Land,Iron Mist,GWP
Spells [Subclass: Land],GWP,Subclass,Land,Lightning Javelin,GWP
Spells [Subclass: Land],GWP,Subclass,Land,Mind Shock,GWP
Spells [Subclass: Land],GWP,Subclass,Land,Mist Form,GWP
Spells [Subclass: Land],GWP,Subclass,Land,Shard Storm,GWP
Spells [Subclass: Land],GWP,Subclass,Land,Shock,GWP
Spells [Subclass: Land],GWP,Subclass,Land,Swirling Aura,GWP
Spells [Subclass: Land],GWP,Subclass,Land,Thunderclap (Guild Wars),GWP
Spells [Subclass: Land],GWP,Subclass,Land,Ward Against Harm,GWP
Spells [Subclass: Land],GWP,Subclass,Land,Water Trident,GWP
Spells [Subclass: Land],GWP,Subclass,Land,Whirlwind (Guild Wars),GWP
Spells [Subclass: Land],GWP,Subclass,Land,Windborne Speed,GWP
Spells [Subclass: Light],GWP,Subclass,Light,Flame Burst,GWP
Spells [Subclass: Light],GWP,Subclass,Light,Incendiary Bonds,GWP
Spells [Subclass: Light],GWP,Subclass,Light,Lava Font,GWP
Spells [Subclass: Light],GWP,Subclass,Light,Mark of Rodgort,GWP
Spells [Subclass: Light],GWP,Subclass,Light,Meteor Shower,GWP
Spells [Subclass: Light],GWP,Subclass,Light,Phoenix,GWP
Spells [Subclass: Light],GWP,Subclass,Light,Rodgort's Invocation,GWP
Spells [Subclass: Light],GWP,Subclass,Light,Searing Heat,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Amity,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Animate Bone Horror,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Armor of Frost,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Armor of Mist,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Aura of Faith,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Aura of the Lich,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Balthazar's Spirit,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Blessed Aura,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Chain Lightning (Guild Wars),GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Consume Corpse,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Contemplation of Purity,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Crystal Wave,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Deathly Chill,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Divine Healing/Heaven's Delight,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Divine Spirit,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Dryder's Defenses,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Dust Trap,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Dwayna's Kiss,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Earthquake/Dragon's Stomp,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Eruption,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Essence Bond,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Ether Prodigy,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Ether Renewal,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Flame Burst,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Frozen Burst,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Frozen Soil,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Glimmering Mark,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Glyph of Concentration,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Glyph of Energy,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Glyph of Renewal,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Glyph of Sacrifice,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Grasping Earth,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Greater Conflagration,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Heal Area/Karei's Healing Circle,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Heal Other/Jamei's Gaze,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Healing Hands,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Healing Spring,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Holy Strike/Stonesoul Strike,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Holy Wrath,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Ice Prison,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Ignite Arrows,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Incendiary Arrows,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Incendiary Bonds,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Infuse Condition,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Iron Mist,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Kinetic Armor,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Lava Font,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Life Attunement,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Life Barrier,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Light of Dwayna,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Lightning Javelin,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Live Vicariously,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Magnetic Aura,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Malign Intervention,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Mark of Protection,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Mark of Rodgort,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Melandru's Arrows,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Melandru's Resilience,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Mend Condition,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Meteor Shower,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Mind Shock,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Mist Form,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Muddy Terrain,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Necrotic Traversal,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Pacifism,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Peace and Harmony,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Phoenix,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Poison Arrow,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Protective Bond,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Restore Condition,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Restore Life,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Rodgort's Invocation,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Scourge Sacrifice,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Searing Heat,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Serpent's Quickness,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Shard Storm,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Shield of Deflection,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Shield of Judgment,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Shock,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Smite,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Succor,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Swirling Aura,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Symbol of Wrath/Kirin's Wrath,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Thunderclap (Guild Wars),GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Touch of Agony/Wallow's Bite,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Unyielding Aura,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Vengeance,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Verata's Aura,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Verata's Gaze,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Verata's Sacrifice,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Vigorous Spirit,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Vital Blessing,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Ward Against Elements,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Ward Against Harm,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Watchful Spirit,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Water Trident,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Well of Suffering,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Whirlwind (Guild Wars),GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Windborne Speed,GWP
Spells [Subclass: Lore],GWP,Subclass,Lore,Winter,GWP
Spells [Subclass: Maverick],GWP,Subclass,Maverick,Blessed Aura,GWP
Spells [Subclass: Maverick],GWP,Subclass,Maverick,Contemplation of Purity,GWP
Spells [Subclass: Maverick],GWP,Subclass,Maverick,Divine Healing/Heaven's Delight,GWP
Spells [Subclass: Maverick],GWP,Subclass,Maverick,Divine Spirit,GWP
Spells [Subclass: Maverick],GWP,Subclass,Maverick,Ether Prodigy,GWP
Spells [Subclass: Maverick],GWP,Subclass,Maverick,Ether Renewal,GWP
Spells [Subclass: Maverick],GWP,Subclass,Maverick,Glyph of Energy,GWP
Spells [Subclass: Maverick],GWP,Subclass,Maverick,Peace and Harmony,GWP
Spells [Subclass: Maverick],GWP,Subclass,Maverick,Unyielding Aura,GWP
Spells [Subclass: Maverick],GWP,Subclass,Maverick,Watchful Spirit,GWP
Spells [Subclass: Metamorph],GWP,Subclass,Metamorph,"""I Will Avenge You!""",GWP
Spells [Subclass: Metamorph],GWP,Subclass,Metamorph,"""I Will Survive!""",GWP
Spells [Subclass: Metamorph],GWP,Subclass,Metamorph,Awaken the Blood,GWP
Spells [Subclass: Metamorph],GWP,Subclass,Metamorph,Backbreaker,GWP
Spells [Subclass: Metamorph],GWP,Subclass,Metamorph,Belly Smash,GWP
Spells [Subclass: Metamorph],GWP,Subclass,Metamorph,Blood Reneawl,GWP
Spells [Subclass: Metamorph],GWP,Subclass,Metamorph,Blood Ritual,GWP
Spells [Subclass: Metamorph],GWP,Subclass,Metamorph,Bull's Charge,GWP
Spells [Subclass: Metamorph],GWP,Subclass,Metamorph,Crude Swing,GWP
Spells [Subclass: Metamorph],GWP,Subclass,Metamorph,Crushing Blow,GWP
Spells [Subclass: Metamorph],GWP,Subclass,Metamorph,Dark Fury,GWP
Spells [Subclass: Metamorph],GWP,Subclass,Metamorph,Defy Pain,GWP
Spells [Subclass: Metamorph],GWP,Subclass,Metamorph,Dolyak Signet,GWP
Spells [Subclass: Metamorph],GWP,Subclass,Metamorph,Dwarven Battle Stance,GWP
Spells [Subclass: Metamorph],GWP,Subclass,Metamorph,Earth Shaker,GWP
Spells [Subclass: Metamorph],GWP,Subclass,Metamorph,Flourish,GWP
Spells [Subclass: Metamorph],GWP,Subclass,Metamorph,Galrath Slash/Silverwing Slash,GWP
Spells [Subclass: Metamorph],GWP,Subclass,Metamorph,Griffon's Sweep/Leviathan's Sweep,GWP
Spells [Subclass: Metamorph],GWP,Subclass,Metamorph,Life Transfer,GWP
Spells [Subclass: Metamorph],GWP,Subclass,Metamorph,Mark of Subversion,GWP
Spells [Subclass: Metamorph],GWP,Subclass,Metamorph,Offering of Blood,GWP
Spells [Subclass: Metamorph],GWP,Subclass,Metamorph,Order of the Vampire,GWP
Spells [Subclass: Metamorph],GWP,Subclass,Metamorph,Protector's Strike,GWP
Spells [Subclass: Metamorph],GWP,Subclass,Metamorph,Pure Strike/Jaizhenju Strike,GWP
Spells [Subclass: Metamorph],GWP,Subclass,Metamorph,Riposte,GWP
Spells [Subclass: Metamorph],GWP,Subclass,Metamorph,Rush,GWP
Spells [Subclass: Metamorph],GWP,Subclass,Metamorph,Shadow Strike/Lifebane Strike,GWP
Spells [Subclass: Metamorph],GWP,Subclass,Metamorph,Soul Leech,GWP
Spells [Subclass: Metamorph],GWP,Subclass,Metamorph,Vampiric Touch/Vampiric Bite,GWP
Spells [Subclass: Metamorph],GWP,Subclass,Metamorph,Warrior's Endurance,GWP
Spells [Subclass: Metamorph],GWP,Subclass,Metamorph,Well of Power,GWP
Spells [Subclass: Monster Slayer],GWP,Subclass,Monster Slayer,Blackout,GWP
Spells [Subclass: Monster Slayer],GWP,Subclass,Monster Slayer,Chaos Storm,GWP
Spells [Subclass: Monster Slayer],GWP,Subclass,Monster Slayer,Guilt,GWP
Spells [Subclass: Monster Slayer],GWP,Subclass,Monster Slayer,Panic,GWP
Spells [Subclass: Monster Slayer],GWP,Subclass,Monster Slayer,Power Block,GWP
Spells [Subclass: Monster Slayer],GWP,Subclass,Monster Slayer,Power Leak,GWP
Spells [Subclass: Monster Slayer],GWP,Subclass,Monster Slayer,Shame,GWP
Spells [Subclass: Monster Slayer],GWP,Subclass,Monster Slayer,Shatter Delusions,GWP
Spells [Subclass: Monster Slayer],GWP,Subclass,Monster Slayer,Signet of Weariness,GWP
Spells [Subclass: Monster Slayer],GWP,Subclass,Monster Slayer,Wastrel's Worry,GWP
Spells [Subclass: Moon],GWP,Subclass,Moon,"""Fear Me!""",GWP
Spells [Subclass: Moon],GWP,Subclass,Moon,"""To the Limit!""",GWP
Spells [Subclass: Moon],GWP,Subclass,Moon,"""Victory Is Mine!""",GWP
Spells [Subclass: Moon],GWP,Subclass,Moon,Amity,GWP
Spells [Subclass: Moon],GWP,Subclass,Moon,Aura of Faith,GWP
Spells [Subclass: Moon],GWP,Subclass,Moon,Bonetti's Defense,GWP
Spells [Subclass: Moon],GWP,Subclass,Moon,Deadly Riposte,GWP
Spells [Subclass: Moon],GWP,Subclass,Moon,Deflect Arrows,GWP
Spells [Subclass: Moon],GWP,Subclass,Moon,Desperation Blow/Drunken Blow,GWP
Spells [Subclass: Moon],GWP,Subclass,Moon,Disciplined Stance,GWP
Spells [Subclass: Moon],GWP,Subclass,Moon,Dwayna's Kiss,GWP
Spells [Subclass: Moon],GWP,Subclass,Moon,Gladiator's Defense,GWP
Spells [Subclass: Moon],GWP,Subclass,Moon,Heal Area/Karei's Healing Circle,GWP
Spells [Subclass: Moon],GWP,Subclass,Moon,Heal Other/Jamei's Gaze,GWP
Spells [Subclass: Moon],GWP,Subclass,Moon,Healing Hands,GWP
Spells [Subclass: Moon],GWP,Subclass,Moon,Life Attunement,GWP
Spells [Subclass: Moon],GWP,Subclass,Moon,Life Barrier,GWP
Spells [Subclass: Moon],GWP,Subclass,Moon,Live Vicariously,GWP
Spells [Subclass: Moon],GWP,Subclass,Moon,Mark of Protection,GWP
Spells [Subclass: Moon],GWP,Subclass,Moon,Mend Condition,GWP
Spells [Subclass: Moon],GWP,Subclass,Moon,Pacifism,GWP
Spells [Subclass: Moon],GWP,Subclass,Moon,Protective Bond,GWP
Spells [Subclass: Moon],GWP,Subclass,Moon,Restore Condition,GWP
Spells [Subclass: Moon],GWP,Subclass,Moon,Restore Life,GWP
Spells [Subclass: Moon],GWP,Subclass,Moon,Shield of Deflection,GWP
Spells [Subclass: Moon],GWP,Subclass,Moon,Shield Stance,GWP
Spells [Subclass: Moon],GWP,Subclass,Moon,Vigorous Spirit,GWP
Spells [Subclass: Moon],GWP,Subclass,Moon,Vital Blessing,GWP
Spells [Subclass: Moon],GWP,Subclass,Moon,Wary Stance,GWP
Spells [Subclass: Mutagenist],GWP,Subclass,Mutagenist,"""I Will Avenge You!""",GWP
Spells [Subclass: Mutagenist],GWP,Subclass,Mutagenist,"""I Will Survive!""",GWP
Spells [Subclass: Mutagenist],GWP,Subclass,Mutagenist,Bull's Charge,GWP
Spells [Subclass: Mutagenist],GWP,Subclass,Mutagenist,Defy Pain,GWP
Spells [Subclass: Mutagenist],GWP,Subclass,Mutagenist,Dolyak Signet,GWP
Spells [Subclass: Mutagenist],GWP,Subclass,Mutagenist,Dwarven Battle Stance,GWP
Spells [Subclass: Mutagenist],GWP,Subclass,Mutagenist,Flourish,GWP
Spells [Subclass: Mutagenist],GWP,Subclass,Mutagenist,Griffon's Sweep/Leviathan's Sweep,GWP
Spells [Subclass: Mutagenist],GWP,Subclass,Mutagenist,Protector's Strike,GWP
Spells [Subclass: Mutagenist],GWP,Subclass,Mutagenist,Rush,GWP
Spells [Subclass: Mutagenist],GWP,Subclass,Mutagenist,Warrior's Endurance,GWP
Spells [Subclass: Nature],GWP,Subclass,Nature,Bestial Pounce/Savage Pounce,GWP
Spells [Subclass: Nature],GWP,Subclass,Nature,Brutal Strike,GWP
Spells [Subclass: Nature],GWP,Subclass,Nature,Call of Protection,GWP
Spells [Subclass: Nature],GWP,Subclass,Nature,Chain Lightning (Guild Wars),GWP
Spells [Subclass: Nature],GWP,Subclass,Nature,Crystal Wave,GWP
Spells [Subclass: Nature],GWP,Subclass,Nature,Dryder's Defenses,GWP
Spells [Subclass: Nature],GWP,Subclass,Nature,Dust Trap,GWP
Spells [Subclass: Nature],GWP,Subclass,Nature,Earthquake/Dragon's Stomp,GWP
Spells [Subclass: Nature],GWP,Subclass,Nature,Edge of Extinction,GWP
Spells [Subclass: Nature],GWP,Subclass,Nature,Eruption,GWP
Spells [Subclass: Nature],GWP,Subclass,Nature,Feral Lunge,GWP
Spells [Subclass: Nature],GWP,Subclass,Nature,Fertile Season,GWP
Spells [Subclass: Nature],GWP,Subclass,Nature,Frozen Soil,GWP
Spells [Subclass: Nature],GWP,Subclass,Nature,Glimmering Mark,GWP
Spells [Subclass: Nature],GWP,Subclass,Nature,Grasping Earth,GWP
Spells [Subclass: Nature],GWP,Subclass,Nature,Greater Conflagration,GWP
Spells [Subclass: Nature],GWP,Subclass,Nature,Healing Spring,GWP
Spells [Subclass: Nature],GWP,Subclass,Nature,Ignite Arrows,GWP
Spells [Subclass: Nature],GWP,Subclass,Nature,Incendiary Arrows,GWP
Spells [Subclass: Nature],GWP,Subclass,Nature,Iron Mist,GWP
Spells [Subclass: Nature],GWP,Subclass,Nature,Kinetic Armor,GWP
Spells [Subclass: Nature],GWP,Subclass,Nature,Lightning Javelin,GWP
Spells [Subclass: Nature],GWP,Subclass,Nature,Magnetic Aura,GWP
Spells [Subclass: Nature],GWP,Subclass,Nature,Melandru's Arrows,GWP
Spells [Subclass: Nature],GWP,Subclass,Nature,Melandru's Assault,GWP
Spells [Subclass: Nature],GWP,Subclass,Nature,Melandru's Resilience,GWP
Spells [Subclass: Nature],GWP,Subclass,Nature,Mind Shock,GWP
Spells [Subclass: Nature],GWP,Subclass,Nature,Muddy Terrain,GWP
Spells [Subclass: Nature],GWP,Subclass,Nature,Otyugh's Cry,GWP
Spells [Subclass: Nature],GWP,Subclass,Nature,Poison Arrow,GWP
Spells [Subclass: Nature],GWP,Subclass,Nature,Predator's Pounce,GWP
Spells [Subclass: Nature],GWP,Subclass,Nature,Predatory Season,GWP
Spells [Subclass: Nature],GWP,Subclass,Nature,Revive Animal,GWP
Spells [Subclass: Nature],GWP,Subclass,Nature,Serpent's Quickness,GWP
Spells [Subclass: Nature],GWP,Subclass,Nature,Shock,GWP
Spells [Subclass: Nature],GWP,Subclass,Nature,Symbiosis,GWP
Spells [Subclass: Nature],GWP,Subclass,Nature,Symbiotic Bond,GWP
Spells [Subclass: Nature],GWP,Subclass,Nature,Thunderclap (Guild Wars),GWP
Spells [Subclass: Nature],GWP,Subclass,Nature,Tiger's Fury/Bestial Fury,GWP
Spells [Subclass: Nature],GWP,Subclass,Nature,Ward Against Elements,GWP
Spells [Subclass: Nature],GWP,Subclass,Nature,Whirlwind (Guild Wars),GWP
Spells [Subclass: Nature],GWP,Subclass,Nature,Windborne Speed,GWP
Spells [Subclass: Nature],GWP,Subclass,Nature,Winter,GWP
Spells [Subclass: Necromancy],GWP,Subclass,Necromancy,Awaken the Blood,GWP
Spells [Subclass: Necromancy],GWP,Subclass,Necromancy,Blood Reneawl,GWP
Spells [Subclass: Necromancy],GWP,Subclass,Necromancy,Blood Ritual,GWP
Spells [Subclass: Necromancy],GWP,Subclass,Necromancy,Dark Fury,GWP
Spells [Subclass: Necromancy],GWP,Subclass,Necromancy,Desecrate Enchantments/Defile Enchantments,GWP
Spells [Subclass: Necromancy],GWP,Subclass,Necromancy,Enfeeble,GWP
Spells [Subclass: Necromancy],GWP,Subclass,Necromancy,Feast of Corruption,GWP
Spells [Subclass: Necromancy],GWP,Subclass,Necromancy,Insidious Parasite,GWP
Spells [Subclass: Necromancy],GWP,Subclass,Necromancy,Life Transfer,GWP
Spells [Subclass: Necromancy],GWP,Subclass,Necromancy,Malaise,GWP
Spells [Subclass: Necromancy],GWP,Subclass,Necromancy,Mark of Subversion,GWP
Spells [Subclass: Necromancy],GWP,Subclass,Necromancy,Offering of Blood,GWP
Spells [Subclass: Necromancy],GWP,Subclass,Necromancy,Order of the Vampire,GWP
Spells [Subclass: Necromancy],GWP,Subclass,Necromancy,Plague Sending,GWP
Spells [Subclass: Necromancy],GWP,Subclass,Necromancy,Price of Failure,GWP
Spells [Subclass: Necromancy],GWP,Subclass,Necromancy,Shadow of Fear,GWP
Spells [Subclass: Necromancy],GWP,Subclass,Necromancy,Shadow Strike/Lifebane Strike,GWP
Spells [Subclass: Necromancy],GWP,Subclass,Necromancy,Soul Barbs,GWP
Spells [Subclass: Necromancy],GWP,Subclass,Necromancy,Soul Leech,GWP
Spells [Subclass: Necromancy],GWP,Subclass,Necromancy,Spinal Shivers/Shivers of Dread,GWP
Spells [Subclass: Necromancy],GWP,Subclass,Necromancy,Spiteful Spirit,GWP
Spells [Subclass: Necromancy],GWP,Subclass,Necromancy,Vampiric Touch/Vampiric Bite,GWP
Spells [Subclass: Necromancy],GWP,Subclass,Necromancy,Virulence,GWP
Spells [Subclass: Necromancy],GWP,Subclass,Necromancy,Well of Power,GWP
Spells [Subclass: Necromancy],GWP,Subclass,Necromancy,Wither,GWP
Spells [Subclass: Noble Genies],GWP,Subclass,Noble Genies,Armor of Frost,GWP
Spells [Subclass: Noble Genies],GWP,Subclass,Noble Genies,Armor of Mist,GWP
Spells [Subclass: Noble Genies],GWP,Subclass,Noble Genies,Chain Lightning (Guild Wars),GWP
Spells [Subclass: Noble Genies],GWP,Subclass,Noble Genies,Crystal Wave,GWP
Spells [Subclass: Noble Genies],GWP,Subclass,Noble Genies,Earthquake/Dragon's Stomp,GWP
Spells [Subclass: Noble Genies],GWP,Subclass,Noble Genies,Eruption,GWP
Spells [Subclass: Noble Genies],GWP,Subclass,Noble Genies,Flame Burst,GWP
Spells [Subclass: Noble Genies],GWP,Subclass,Noble Genies,Frozen Burst,GWP
Spells [Subclass: Noble Genies],GWP,Subclass,Noble Genies,Glimmering Mark,GWP
Spells [Subclass: Noble Genies],GWP,Subclass,Noble Genies,Grasping Earth,GWP
Spells [Subclass: Noble Genies],GWP,Subclass,Noble Genies,Ice Prison,GWP
Spells [Subclass: Noble Genies],GWP,Subclass,Noble Genies,Incendiary Bonds,GWP
Spells [Subclass: Noble Genies],GWP,Subclass,Noble Genies,Iron Mist,GWP
Spells [Subclass: Noble Genies],GWP,Subclass,Noble Genies,Kinetic Armor,GWP
Spells [Subclass: Noble Genies],GWP,Subclass,Noble Genies,Lava Font,GWP
Spells [Subclass: Noble Genies],GWP,Subclass,Noble Genies,Lightning Javelin,GWP
Spells [Subclass: Noble Genies],GWP,Subclass,Noble Genies,Magnetic Aura,GWP
Spells [Subclass: Noble Genies],GWP,Subclass,Noble Genies,Mark of Rodgort,GWP
Spells [Subclass: Noble Genies],GWP,Subclass,Noble Genies,Meteor Shower,GWP
Spells [Subclass: Noble Genies],GWP,Subclass,Noble Genies,Mind Shock,GWP
Spells [Subclass: Noble Genies],GWP,Subclass,Noble Genies,Mist Form,GWP
Spells [Subclass: Noble Genies],GWP,Subclass,Noble Genies,Phoenix,GWP
Spells [Subclass: Noble Genies],GWP,Subclass,Noble Genies,Rodgort's Invocation,GWP
Spells [Subclass: Noble Genies],GWP,Subclass,Noble Genies,Searing Heat,GWP
Spells [Subclass: Noble Genies],GWP,Subclass,Noble Genies,Shard Storm,GWP
Spells [Subclass: Noble Genies],GWP,Subclass,Noble Genies,Shock,GWP
Spells [Subclass: Noble Genies],GWP,Subclass,Noble Genies,Swirling Aura,GWP
Spells [Subclass: Noble Genies],GWP,Subclass,Noble Genies,Thunderclap (Guild Wars),GWP
Spells [Subclass: Noble Genies],GWP,Subclass,Noble Genies,Ward Against Elements,GWP
Spells [Subclass: Noble Genies],GWP,Subclass,Noble Genies,Ward Against Harm,GWP
Spells [Subclass: Noble Genies],GWP,Subclass,Noble Genies,Water Trident,GWP
Spells [Subclass: Noble Genies],GWP,Subclass,Noble Genies,Whirlwind (Guild Wars),GWP
Spells [Subclass: Noble Genies],GWP,Subclass,Noble Genies,Windborne Speed,GWP
Spells [Subclass: Oathbreaker],GWP,Subclass,Oathbreaker,Animate Bone Horror,GWP
Spells [Subclass: Oathbreaker],GWP,Subclass,Oathbreaker,Aura of the Lich,GWP
